SiteName,Latitude,Longitude,Elevation,Year,JulianDay,AphidCount,PrecipMM,Aphids_DD,Pea_DD,Vetch_DD
2009-Site-12,47.04217,-117.14927,786,2009,153,0,339.64,552.41,860.5,722.88
2009-Site-12,47.04217,-117.14927,786,2009,156,3,339.64,624.67,946.26,803.24
2009-Site-12,47.04217,-117.14927,786,2009,160,1,349.7,673.45,1013.04,862.82
2009-Site-12,47.04217,-117.14927,786,2009,163,0,349.7,729.14,1082.23,926.61
2009-Site-12,47.04217,-117.14927,786,2009,167,7,356.13,818.81,1189.9,1027.08
2009-Site-12,47.04217,-117.14927,786,2009,170,12,365.38,874.62,1259.21,1090.99
2009-Site-12,47.04217,-117.14927,786,2009,174,1,368.18,925.46,1328.05,1152.63
2009-Site-12,47.04217,-117.14927,786,2009,177,3,368.18,988.77,1404.86,1224.04
2009-Site-12,47.04217,-117.14927,786,2009,181,5,368.18,1070.13,1504.22,1316.2
2009-Site-12,47.04217,-117.14927,786,2009,184,4,368.18,1143.08,1590.67,1397.25
2009-Site-12,47.04217,-117.14927,786,2009,188,1,376.0,1243.35,1708.94,1508.32
2009-Site-12,47.04217,-117.14927,786,2009,191,0,376.0,1297.8,1776.89,1570.87
2009-Site-12,47.04217,-117.14927,786,2009,194,0,396.5,1371.27,1863.86,1652.44
2009-Site-11,47.07012,-117.23716,787,2009,139,1,324.47,289.8,534.17,421.42
2009-Site-11,47.07012,-117.23716,787,2009,142,0,324.47,319.83,577.7,459.55
2009-Site-11,47.07012,-117.23716,787,2009,146,1,324.47,391.44,667.31,541.96
2009-Site-11,47.07012,-117.23716,787,2009,149,0,324.47,454.43,743.8,613.05
2009-Site-11,47.07012,-117.23716,787,2009,153,3,324.47,554.13,861.5,723.55
2009-Site-11,47.07012,-117.23716,787,2009,156,2,330.13,627.41,948.28,804.93
2009-Site-11,47.07012,-117.23716,787,2009,160,1,340.25,676.59,1015.46,864.91
2009-Site-11,47.07012,-117.23716,787,2009,163,0,340.25,732.34,1084.71,928.76
2009-Site-11,47.07012,-117.23716,787,2009,167,1,346.41,822.32,1192.69,1029.54
2009-Site-11,47.07012,-117.23716,787,2009,170,1,356.44,878.3,1262.17,1093.62
2009-Site-11,47.07012,-117.23716,787,2009,174,1,358.99,928.58,1330.45,1154.7
2009-Site-11,47.07012,-117.23716,787,2009,177,1,358.99,992.25,1407.62,1226.47
2009-Site-11,47.07012,-117.23716,787,2009,181,0,358.99,1073.37,1506.74,1318.39
2009-Site-11,47.07012,-117.23716,787,2009,184,0,358.99,1145.82,1592.69,1398.94
2009-Site-11,47.07012,-117.23716,787,2009,188,0,367.24,1246.26,1711.13,1510.18
2009-Site-11,47.07012,-117.23716,787,2009,191,1,367.24,1300.97,1779.34,1572.99
2009-Site-11,47.07012,-117.23716,787,2009,194,1,385.83,1374.75,1866.62,1654.87
2009-Site-10,47.09303,-117.16712,773,2009,139,0,312.23,287.78,530.88,419.36
2009-Site-10,47.09303,-117.16712,773,2009,142,0,312.23,318.06,574.66,457.74
2009-Site-10,47.09303,-117.16712,773,2009,146,0,312.23,390.25,664.85,540.73
2009-Site-10,47.09303,-117.16712,773,2009,149,0,312.23,453.25,741.35,611.83
2009-Site-10,47.09303,-117.16712,773,2009,153,0,312.23,553.31,859.41,722.69
2009-Site-10,47.09303,-117.16712,773,2009,156,3,317.59,626.3,945.9,803.78
2009-Site-10,47.09303,-117.16712,773,2009,160,3,325.97,675.37,1012.97,863.65
2009-Site-10,47.09303,-117.16712,773,2009,163,0,325.97,731.25,1082.35,927.63
2009-Site-10,47.09303,-117.16712,773,2009,167,1,334.83,821.74,1190.84,1028.92
2009-Site-10,47.09303,-117.16712,773,2009,170,1,341.84,877.62,1260.22,1092.9
2009-Site-10,47.09303,-117.16712,773,2009,174,0,344.44,928.69,1329.29,1154.77
2009-Site-10,47.09303,-117.16712,773,2009,177,2,344.44,992.53,1406.63,1226.71
2009-Site-10,47.09303,-117.16712,773,2009,181,0,344.44,1074.0,1506.1,1318.98
2009-Site-10,47.09303,-117.16712,773,2009,184,1,344.44,1147.03,1592.63,1400.11
2009-Site-10,47.09303,-117.16712,773,2009,188,0,351.94,1247.51,1711.11,1511.39
2009-Site-10,47.09303,-117.16712,773,2009,191,0,351.94,1302.31,1779.41,1574.29
2009-Site-10,47.09303,-117.16712,773,2009,194,0,372.01,1375.89,1866.49,1655.97
2009-Site-09,47.11838,-117.25107,767,2009,139,0,285.46,291.83,535.77,422.83
2009-Site-09,47.11838,-117.25107,767,2009,142,0,285.46,321.99,579.43,461.09
2009-Site-09,47.11838,-117.25107,767,2009,146,0,285.46,394.12,669.56,544.02
2009-Site-09,47.11838,-117.25107,767,2009,149,0,285.46,457.14,746.08,615.14
2009-Site-09,47.11838,-117.25107,767,2009,153,7,285.46,557.67,864.61,726.47
2009-Site-09,47.11838,-117.25107,767,2009,156,1,291.82,631.7,952.14,808.6
2009-Site-09,47.11838,-117.25107,767,2009,160,0,299.03,681.38,1019.82,869.08
2009-Site-09,47.11838,-117.25107,767,2009,163,1,299.03,737.32,1089.26,933.12
2009-Site-09,47.11838,-117.25107,767,2009,167,3,306.83,828.29,1198.23,1034.89
2009-Site-09,47.11838,-117.25107,767,2009,170,2,313.88,884.41,1267.85,1099.11
2009-Site-09,47.11838,-117.25107,767,2009,174,0,316.29,934.99,1336.43,1160.49
2009-Site-09,47.11838,-117.25107,767,2009,177,3,316.29,999.21,1414.15,1232.81
2009-Site-09,47.11838,-117.25107,767,2009,181,4,316.29,1080.33,1513.27,1324.73
2009-Site-09,47.11838,-117.25107,767,2009,184,0,316.29,1152.73,1599.17,1405.23
2009-Site-09,47.11838,-117.25107,767,2009,188,2,324.02,1253.31,1717.75,1516.61
2009-Site-09,47.11838,-117.25107,767,2009,191,4,324.02,1308.27,1786.21,1579.67
2009-Site-09,47.11838,-117.25107,767,2009,194,0,342.24,1382.21,1873.65,1661.71
2009-Site-08,47.11862,-117.22703,755,2009,139,0,285.84,294.25,540.5,426.61
2009-Site-08,47.11862,-117.22703,755,2009,142,0,285.84,324.73,584.48,465.19
2009-Site-08,47.11862,-117.22703,755,2009,146,5,285.84,397.24,674.99,548.5
2009-Site-08,47.11862,-117.22703,755,2009,149,1,285.84,460.49,751.74,619.85
2009-Site-08,47.11862,-117.22703,755,2009,153,38,285.84,561.18,870.43,731.34
2009-Site-08,47.11862,-117.22703,755,2009,156,10,291.97,635.13,957.88,813.39
2009-Site-08,47.11862,-117.22703,755,2009,160,1,299.02,685.06,1025.81,874.12
2009-Site-08,47.11862,-117.22703,755,2009,163,0,299.02,741.31,1095.56,938.47
2009-Site-08,47.11862,-117.22703,755,2009,167,7,307.33,832.68,1204.93,1040.64
2009-Site-08,47.11862,-117.22703,755,2009,170,6,314.03,889.13,1274.88,1105.19
2009-Site-08,47.11862,-117.22703,755,2009,174,6,316.48,940.51,1344.26,1167.37
2009-Site-08,47.11862,-117.22703,755,2009,177,2,316.48,1004.96,1422.21,1239.92
2009-Site-08,47.11862,-117.22703,755,2009,181,3,316.48,1086.57,1521.82,1332.33
2009-Site-08,47.11862,-117.22703,755,2009,184,0,316.48,1159.46,1608.21,1413.32
2009-Site-08,47.11862,-117.22703,755,2009,188,5,323.57,1260.48,1727.23,1525.14
2009-Site-08,47.11862,-117.22703,755,2009,191,5,323.57,1315.66,1795.91,1588.42
2009-Site-08,47.11862,-117.22703,755,2009,194,2,342.28,1389.95,1883.7,1670.81
2009-Site-07,47.12732,-117.19828,755,2009,139,0,291.69,292.2,537.41,424.31
2009-Site-07,47.12732,-117.19828,755,2009,142,0,291.69,322.69,581.4,462.9
2009-Site-07,47.12732,-117.19828,755,2009,146,0,291.69,395.26,671.97,546.27
2009-Site-07,47.12732,-117.19828,755,2009,149,1,291.69,458.48,748.69,617.59
2009-Site-07,47.12732,-117.19828,755,2009,153,55,291.69,559.13,867.34,729.04
2009-Site-07,47.12732,-117.19828,755,2009,156,4,297.76,632.95,954.66,810.96
2009-Site-07,47.12732,-117.19828,755,2009,160,3,304.41,682.69,1022.4,871.5
2009-Site-07,47.12732,-117.19828,755,2009,163,0,304.41,739.0,1092.21,935.91
2009-Site-07,47.12732,-117.19828,755,2009,167,4,313.73,830.43,1201.64,1038.14
2009-Site-07,47.12732,-117.19828,755,2009,170,3,320.52,886.75,1271.46,1102.56
2009-Site-07,47.12732,-117.19828,755,2009,174,2,323.0,938.31,1341.02,1164.92
2009-Site-07,47.12732,-117.19828,755,2009,177,1,323.0,1002.71,1418.92,1237.42
2009-Site-07,47.12732,-117.19828,755,2009,181,1,323.0,1084.46,1518.67,1329.97
2009-Site-07,47.12732,-117.19828,755,2009,184,3,323.0,1157.58,1605.29,1411.19
2009-Site-07,47.12732,-117.19828,755,2009,188,2,329.99,1258.61,1724.32,1523.02
2009-Site-07,47.12732,-117.19828,755,2009,191,2,329.99,1313.86,1793.07,1586.37
2009-Site-07,47.12732,-117.19828,755,2009,194,1,349.15,1388.01,1880.72,1668.62
2009-Site-06,47.1526,-117.23167,783,2009,139,0,285.77,284.23,523.36,413.08
2009-Site-06,47.1526,-117.23167,783,2009,142,1,285.77,314.0,566.63,450.95
2009-Site-06,47.1526,-117.23167,783,2009,146,2,285.77,385.82,656.45,533.57
2009-Site-06,47.1526,-117.23167,783,2009,149,1,285.77,448.46,732.59,604.31
2009-Site-06,47.1526,-117.23167,783,2009,153,0,285.77,548.51,850.64,715.16
2009-Site-06,47.1526,-117.23167,783,2009,156,0,292.19,622.31,937.94,797.06
2009-Site-06,47.1526,-117.23167,783,2009,160,2,298.77,671.15,1004.78,856.7
2009-Site-06,47.1526,-117.23167,783,2009,163,0,298.77,726.85,1073.98,920.5
2009-Site-06,47.1526,-117.23167,783,2009,167,0,307.99,817.4,1182.53,1021.85
2009-Site-06,47.1526,-117.23167,783,2009,170,1,315.64,872.82,1251.45,1085.37
2009-Site-06,47.1526,-117.23167,783,2009,174,1,318.08,922.73,1319.36,1146.08
2009-Site-06,47.1526,-117.23167,783,2009,177,1,318.08,986.54,1396.67,1217.99
2009-Site-06,47.1526,-117.23167,783,2009,181,2,318.08,1067.43,1495.56,1309.68
2009-Site-06,47.1526,-117.23167,783,2009,184,0,318.08,1139.71,1581.34,1390.06
2009-Site-06,47.1526,-117.23167,783,2009,188,2,326.09,1239.75,1699.38,1500.9
2009-Site-06,47.1526,-117.23167,783,2009,191,3,326.09,1294.5,1767.63,1563.75
2009-Site-06,47.1526,-117.23167,783,2009,194,0,344.54,1367.73,1854.36,1645.08
2009-Site-05,47.16013,-117.26609,767,2009,139,1,284.28,289.44,531.07,419.14
2009-Site-05,47.16013,-117.26609,767,2009,142,0,284.28,319.42,574.55,457.22
2009-Site-05,47.16013,-117.26609,767,2009,146,7,284.28,391.5,664.63,540.1
2009-Site-05,47.16013,-117.26609,767,2009,149,2,284.28,454.33,740.96,611.03
2009-Site-05,47.16013,-117.26609,767,2009,153,87,284.28,555.02,859.65,722.52
2009-Site-05,47.16013,-117.26609,767,2009,156,1,290.88,629.35,947.48,804.95
2009-Site-05,47.16013,-117.26609,767,2009,160,4,297.83,678.87,1015.0,865.27
2009-Site-05,47.16013,-117.26609,767,2009,163,12,297.83,734.7,1084.33,929.2
2009-Site-05,47.16013,-117.26609,767,2009,167,2,301.42,825.85,1193.48,1031.15
2009-Site-05,47.16013,-117.26609,767,2009,170,12,308.57,881.69,1262.82,1095.09
2009-Site-05,47.16013,-117.26609,767,2009,174,8,310.89,931.91,1331.04,1156.11
2009-Site-05,47.16013,-117.26609,767,2009,177,24,310.89,996.14,1408.77,1228.44
2009-Site-05,47.16013,-117.26609,767,2009,181,20,310.89,1077.03,1507.66,1320.13
2009-Site-05,47.16013,-117.26609,767,2009,184,0,310.89,1149.16,1593.29,1400.36
2009-Site-05,47.16013,-117.26609,767,2009,188,26,318.6,1249.51,1711.64,1511.51
2009-Site-05,47.16013,-117.26609,767,2009,191,2,318.6,1304.41,1780.04,1574.51
2009-Site-05,47.16013,-117.26609,767,2009,194,3,337.38,1378.06,1867.19,1656.26
2009-Site-04,47.18288,-117.33424,750,2009,139,4,272.51,294.16,538.12,424.66
2009-Site-04,47.18288,-117.33424,750,2009,142,3,272.51,324.21,581.67,462.81
2009-Site-04,47.18288,-117.33424,750,2009,146,1,272.51,396.51,671.97,545.91
2009-Site-04,47.18288,-117.33424,750,2009,149,1,272.51,459.42,748.38,616.92
2009-Site-04,47.18288,-117.33424,750,2009,153,6,272.51,560.6,867.56,728.9
2009-Site-04,47.18288,-117.33424,750,2009,156,0,279.43,635.69,956.15,812.09
2009-Site-04,47.18288,-117.33424,750,2009,160,0,287.02,685.99,1024.45,873.19
2009-Site-04,47.18288,-117.33424,750,2009,163,1,287.02,742.04,1094.0,937.34
2009-Site-04,47.18288,-117.33424,750,2009,167,3,290.54,833.89,1203.85,1039.99
2009-Site-04,47.18288,-117.33424,750,2009,170,5,297.5,890.13,1273.59,1104.33
2009-Site-04,47.18288,-117.33424,750,2009,174,4,299.67,940.54,1342.0,1165.54
2009-Site-04,47.18288,-117.33424,750,2009,177,46,299.67,1005.19,1420.15,1238.29
2009-Site-04,47.18288,-117.33424,750,2009,181,24,299.67,1086.01,1518.97,1329.91
2009-Site-04,47.18288,-117.33424,750,2009,184,0,299.67,1158.0,1604.46,1410.0
2009-Site-04,47.18288,-117.33424,750,2009,188,22,306.85,1258.73,1723.19,1521.53
2009-Site-04,47.18288,-117.33424,750,2009,191,10,306.85,1313.89,1791.85,1584.79
2009-Site-04,47.18288,-117.33424,750,2009,194,1,324.25,1388.2,1879.66,1667.2
2009-Site-03,47.18172,-117.36848,745,2009,139,0,256.87,295.87,540.29,426.41
2009-Site-03,47.18172,-117.36848,745,2009,142,0,256.87,325.85,583.77,464.49
2009-Site-03,47.18172,-117.36848,745,2009,146,0,256.87,398.08,674.0,547.52
2009-Site-03,47.18172,-117.36848,745,2009,149,0,256.87,460.97,750.39,618.51
2009-Site-03,47.18172,-117.36848,745,2009,153,0,256.87,562.23,869.65,730.57
2009-Site-03,47.18172,-117.36848,745,2009,156,0,263.95,637.68,958.6,814.12
2009-Site-03,47.18172,-117.36848,745,2009,160,0,271.74,688.3,1027.22,875.54
2009-Site-03,47.18172,-117.36848,745,2009,163,1,271.74,744.31,1096.73,939.65
2009-Site-03,47.18172,-117.36848,745,2009,167,1,274.83,836.3,1206.72,1042.44
2009-Site-03,47.18172,-117.36848,745,2009,170,0,281.24,892.67,1276.59,1106.91
2009-Site-03,47.18172,-117.36848,745,2009,174,0,283.14,942.93,1344.85,1167.97
2009-Site-03,47.18172,-117.36848,745,2009,177,4,283.14,1007.66,1423.08,1240.8
2009-Site-03,47.18172,-117.36848,745,2009,181,4,283.14,1088.28,1521.7,1332.22
2009-Site-03,47.18172,-117.36848,745,2009,184,0,283.14,1160.09,1607.01,1412.13
2009-Site-03,47.18172,-117.36848,745,2009,188,1,290.32,1260.86,1725.78,1523.7
2009-Site-03,47.18172,-117.36848,745,2009,191,1,290.32,1316.02,1794.44,1586.96
2009-Site-03,47.18172,-117.36848,745,2009,194,0,306.75,1390.62,1882.54,1669.66
2009-Site-02,47.2214,-117.38552,728,2009,139,0,245.95,297.76,543.63,429.28
2009-Site-02,47.2214,-117.38552,728,2009,142,0,245.95,328.04,587.41,467.66
2009-Site-02,47.2214,-117.38552,728,2009,146,0,245.95,400.74,678.11,551.16
2009-Site-02,47.2214,-117.38552,728,2009,149,0,245.95,463.8,754.67,622.32
2009-Site-02,47.2214,-117.38552,728,2009,153,1,245.95,565.36,874.23,734.68
2009-Site-02,47.2214,-117.38552,728,2009,156,0,253.1,641.25,963.62,818.67
2009-Site-02,47.2214,-117.38552,728,2009,160,0,260.8,692.3,1032.67,880.52
2009-Site-02,47.2214,-117.38552,728,2009,163,1,260.8,748.82,1102.69,945.14
2009-Site-02,47.2214,-117.38552,728,2009,167,0,260.8,841.65,1213.52,1048.77
2009-Site-02,47.2214,-117.38552,728,2009,170,4,267.78,898.33,1283.7,1113.55
2009-Site-02,47.2214,-117.38552,728,2009,174,3,269.45,949.35,1352.72,1175.37
2009-Site-02,47.2214,-117.38552,728,2009,177,8,269.45,1014.47,1431.34,1248.59
2009-Site-02,47.2214,-117.38552,728,2009,181,0,269.45,1095.52,1530.39,1340.44
2009-Site-02,47.2214,-117.38552,728,2009,184,0,269.45,1167.82,1616.19,1420.84
2009-Site-02,47.2214,-117.38552,728,2009,188,6,276.16,1269.11,1735.48,1532.93
2009-Site-02,47.2214,-117.38552,728,2009,191,5,276.16,1324.69,1804.56,1596.61
2009-Site-02,47.2214,-117.38552,728,2009,194,1,291.77,1399.82,1893.19,1679.84
2009-Site-01,47.34266,-117.37758,772,2009,139,0,236.52,274.76,506.25,398.93
2009-Site-01,47.34266,-117.37758,772,2009,142,0,236.52,304.01,549.0,436.28
2009-Site-01,47.34266,-117.37758,772,2009,146,1,236.52,375.99,638.98,519.06
2009-Site-01,47.34266,-117.37758,772,2009,149,0,236.52,437.98,714.47,589.15
2009-Site-01,47.34266,-117.37758,772,2009,153,2,236.52,537.34,831.83,699.31
2009-Site-01,47.34266,-117.37758,772,2009,156,2,236.52,612.44,920.43,782.51
2009-Site-01,47.34266,-117.37758,772,2009,160,0,238.65,661.02,987.01,841.89
2009-Site-01,47.34266,-117.37758,772,2009,163,2,238.65,717.22,1056.71,906.19
2009-Site-01,47.34266,-117.37758,772,2009,167,0,238.65,808.86,1166.35,1008.63
2009-Site-01,47.34266,-117.37758,772,2009,170,1,249.0,863.33,1234.32,1071.2
2009-Site-01,47.34266,-117.37758,772,2009,174,1,250.86,912.45,1301.44,1131.12
2009-Site-01,47.34266,-117.37758,772,2009,177,0,250.86,975.92,1378.41,1202.69
2009-Site-01,47.34266,-117.37758,772,2009,181,0,250.86,1056.66,1477.15,1294.23
2009-Site-01,47.34266,-117.37758,772,2009,184,0,250.86,1129.36,1563.35,1375.03
2009-Site-01,47.34266,-117.37758,772,2009,188,1,260.43,1229.18,1681.17,1485.65
2009-Site-01,47.34266,-117.37758,772,2009,191,0,260.43,1284.24,1749.73,1548.81
2009-Site-01,47.34266,-117.37758,772,2009,194,1,273.12,1357.9,1836.89,1630.57
2008-Site-25,46.4725,-116.89401,746,2008,141,2,184.69,348.54,617.31,490.23
2008-Site-25,46.4725,-116.89401,746,2008,144,0,189.62,374.95,657.22,524.74
2008-Site-25,46.4725,-116.89401,746,2008,148,1,196.68,443.66,743.93,604.25
2008-Site-25,46.4725,-116.89401,746,2008,151,0,209.06,494.93,808.7,663.62
2008-Site-25,46.4725,-116.89401,746,2008,154,2,222.19,545.91,873.18,722.7
2008-Site-25,46.4725,-116.89401,746,2008,157,2,229.21,575.51,916.28,760.4
2008-Site-25,46.4725,-116.89401,746,2008,161,0,235.72,617.11,975.88,812.8
2008-Site-25,46.4725,-116.89401,746,2008,164,0,249.87,639.45,1011.72,843.24
2008-Site-25,46.4725,-116.89401,746,2008,168,2,249.87,714.52,1104.79,929.11
2008-Site-25,46.4725,-116.89401,746,2008,172,2,249.87,794.38,1202.65,1019.77
2008-Site-25,46.4725,-116.89401,746,2008,175,2,254.0,861.44,1283.21,1094.93
2008-Site-25,46.4725,-116.89401,746,2008,178,5,254.0,923.26,1358.53,1164.85
2008-Site-25,46.4725,-116.89401,746,2008,182,4,254.0,1048.41,1501.68,1300.8
2008-Site-25,46.4725,-116.89401,746,2008,185,2,254.0,1148.74,1615.51,1409.23
2008-Site-25,46.4725,-116.89401,746,2008,189,2,254.0,1254.05,1738.82,1525.34
2008-Site-25,46.4725,-116.89401,746,2008,192,0,254.0,1334.74,1833.01,1614.13
2008-Site-25,46.4725,-116.89401,746,2008,196,1,254.0,1435.42,1951.69,1725.61
2008-Site-25,46.4725,-116.89401,746,2009,198,1,314.19,1639.46,2194.15,1952.25
2008-Site-25,46.4725,-116.89401,746,2008,202,1,254.0,1598.62,2141.89,1905.01
2008-Site-24,46.54906,-116.96886,835,2008,141,0,224.43,319.67,560.06,441.22
2008-Site-24,46.54906,-116.96886,835,2008,144,0,229.6,342.69,596.58,472.34
2008-Site-24,46.54906,-116.96886,835,2008,148,1,235.93,407.51,679.4,547.96
2008-Site-24,46.54906,-116.96886,835,2008,151,0,246.75,456.25,741.64,604.8
2008-Site-24,46.54906,-116.96886,835,2008,154,1,258.99,504.09,802.98,660.74
2008-Site-24,46.54906,-116.96886,835,2008,157,0,266.58,530.23,842.62,694.98
2008-Site-24,46.54906,-116.96886,835,2008,161,0,273.48,566.81,897.2,742.36
2008-Site-24,46.54906,-116.96886,835,2008,164,0,285.24,585.61,929.5,769.26
2008-Site-24,46.54906,-116.96886,835,2008,168,1,285.24,656.81,1018.7,851.26
2008-Site-24,46.54906,-116.96886,835,2008,172,0,285.24,732.77,1112.66,938.02
2008-Site-24,46.54906,-116.96886,835,2008,175,0,289.88,796.64,1190.03,1009.99
2008-Site-24,46.54906,-116.96886,835,2008,178,0,289.88,854.69,1261.58,1076.14
2008-Site-24,46.54906,-116.96886,835,2008,182,0,289.88,976.07,1400.96,1208.32
2008-Site-24,46.54906,-116.96886,835,2008,185,0,289.88,1074.47,1512.86,1314.82
2008-Site-24,46.54906,-116.96886,835,2008,189,0,289.88,1174.89,1631.28,1426.04
2008-Site-24,46.54906,-116.96886,835,2008,192,0,289.88,1252.48,1722.37,1511.73
2008-Site-24,46.54906,-116.96886,835,2008,196,3,289.88,1348.47,1836.36,1618.52
2008-Site-24,46.54906,-116.96886,835,2009,198,2,426.78,1542.3,2077.59,1845.33
2008-Site-24,46.54906,-116.96886,835,2008,202,0,289.88,1505.7,2020.59,1791.95
2008-Site-23,46.55478,-116.81015,850,2008,141,0,253.89,301.05,524.64,411.3
2008-Site-23,46.55478,-116.81015,850,2008,144,0,258.85,322.46,559.55,440.81
2008-Site-23,46.55478,-116.81015,850,2008,148,0,265.4,386.08,641.17,515.23
2008-Site-23,46.55478,-116.81015,850,2008,151,0,278.69,433.62,702.21,570.87
2008-Site-23,46.55478,-116.81015,850,2008,154,0,290.94,480.14,762.23,625.49
2008-Site-23,46.55478,-116.81015,850,2008,157,0,298.94,505.83,801.42,659.28
2008-Site-23,46.55478,-116.81015,850,2008,161,0,307.63,540.44,854.03,704.69
2008-Site-23,46.55478,-116.81015,850,2008,164,0,321.12,558.03,885.12,730.38
2008-Site-23,46.55478,-116.81015,850,2008,168,0,321.12,627.95,973.04,811.1
2008-Site-23,46.55478,-116.81015,850,2008,172,1,321.12,702.63,1065.72,896.58
2008-Site-23,46.55478,-116.81015,850,2008,175,0,325.97,765.82,1142.41,967.87
2008-Site-23,46.55478,-116.81015,850,2008,178,0,325.97,823.16,1213.25,1033.31
2008-Site-23,46.55478,-116.81015,850,2008,182,0,325.97,942.86,1350.95,1163.81
2008-Site-23,46.55478,-116.81015,850,2008,185,1,325.97,1039.68,1461.27,1268.73
2008-Site-23,46.55478,-116.81015,850,2008,189,0,325.97,1138.56,1578.15,1378.41
2008-Site-23,46.55478,-116.81015,850,2008,192,2,325.97,1214.97,1668.06,1462.92
2008-Site-23,46.55478,-116.81015,850,2008,196,1,325.97,1309.15,1780.24,1567.9
2008-Site-23,46.55478,-116.81015,850,2009,198,1,445.54,1514.47,2035.79,1811.44
2008-Site-23,46.55478,-116.81015,850,2008,202,0,325.97,1463.82,1961.91,1738.77
2008-Site-22,46.58694,-116.94714,856,2008,141,0,249.67,308.93,539.33,423.7
2008-Site-22,46.58694,-116.94714,856,2008,144,0,254.78,330.82,574.72,453.69
2008-Site-22,46.58694,-116.94714,856,2008,148,2,260.66,394.64,656.54,528.31
2008-Site-22,46.58694,-116.94714,856,2008,151,0,271.19,442.63,718.03,584.4
2008-Site-22,46.58694,-116.94714,856,2008,154,2,282.91,489.53,778.43,639.4
2008-Site-22,46.58694,-116.94714,856,2008,157,2,290.76,514.82,817.22,672.79
2008-Site-22,46.58694,-116.94714,856,2008,161,0,298.17,549.79,870.19,718.56
2008-Site-22,46.58694,-116.94714,856,2008,164,0,311.36,567.37,901.27,744.24
2008-Site-22,46.58694,-116.94714,856,2008,168,0,311.36,637.25,989.15,824.92
2008-Site-22,46.58694,-116.94714,856,2008,172,0,311.36,711.77,1081.67,910.24
2008-Site-22,46.58694,-116.94714,856,2008,175,2,316.25,774.63,1158.03,981.2
2008-Site-22,46.58694,-116.94714,856,2008,178,0,316.25,831.37,1228.27,1046.04
2008-Site-22,46.58694,-116.94714,856,2008,182,0,316.25,951.2,1366.1,1176.67
2008-Site-22,46.58694,-116.94714,856,2008,185,1,316.25,1048.91,1477.31,1282.48
2008-Site-22,46.58694,-116.94714,856,2008,189,1,316.25,1147.55,1593.95,1391.92
2008-Site-22,46.58694,-116.94714,856,2008,192,2,316.25,1223.92,1683.82,1476.39
2008-Site-22,46.58694,-116.94714,856,2008,196,4,316.25,1317.87,1795.77,1581.14
2008-Site-22,46.58694,-116.94714,856,2009,198,1,457.52,1512.81,2040.71,1811.81
2008-Site-22,46.58694,-116.94714,856,2008,202,0,316.25,1472.72,1977.62,1752.19
2008-Site-21,46.60864,-116.78483,811,2008,141,4,281.76,305.21,533.0,417.82
2008-Site-21,46.60864,-116.78483,811,2008,144,2,286.37,327.59,568.88,448.3
2008-Site-21,46.60864,-116.78483,811,2008,148,0,291.67,392.75,652.04,524.26
2008-Site-21,46.60864,-116.78483,811,2008,151,0,303.87,441.29,714.08,580.9
